_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1139043533,false,finalized,3,1/24/2017 12:28:21,Neut,1.0,W10-2912,"Most recent work in word segmentation of childdirected speech has operated within statistical optimization frameworks, particularly Bayesian approaches (Goldwater et al., 2009; Johnson and Goldwater, 2009).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"Johnson and Goldwater, 2009)",These models have established the state-of-the-art for the task of selecting appropriate word boundaries from a stream of unstructured phonemes.,2 Related Work,
1139043534,false,finalized,3,1/24/2017 11:08:21,Neut,1.0,W10-2912,"Children are incremental learners (Brown, 1973), and learners relying on statistical optimization are generally not.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Brown, 1973)","A child's competence grows gradually as she hears and produces more and more utterances, going through predictable changes to her working grammar (Marcus et al., 1992) that statistical optimization techniques typically do not go through and do not intend to replicate.",Trying to find cognitive insight from these types of models is difficult because of the inherent mismatch in the quality and types of hypotheses they maintain during learning.,
1139043535,false,finalized,3,1/24/2017 11:33:16,Neut,1.0,W10-2912,"A child's competence grows gradually as she hears and produces more and more utterances, going through predictable changes to her working grammar (Marcus et al., 1992) that statistical optimization techniques typically do not go through and do not intend to replicate.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Marcus et al., 1992)","Statistical models provide excellent information about the features, distributional cues, and priors that can be used in learning, but provide little information about how a child learner can use this information and how her knowledge of language develops as the learning process evolves.","Children are incremental learners (Brown, 1973), and learners relying on statistical optimization are generally not.",
1139043536,false,finalized,3,1/24/2017 12:28:21,Neut,1.0,W10-2912,"Previous simulations in word segmentation using the same type of distributional information as many statistical optimization-based learners but without an optimization model suggest that statistics alone are not sufficient for learning to succeed in a computationally efficient online manner; further constraints on the search space are needed (Yang, 2004).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Yang, 2004)",Previous computational models have demanded tremendous memory and computational capacity from human learners.,"Statistical models provide excellent information about the features, distributional cues, and priors that can be used in learning, but provide little information about how a child learner can use this information and how her knowledge of language develops as the learning process evolves.",
1139043537,false,finalized,3,1/24/2017 09:12:49,Pos,0.6444,W10-2912,"of Brent & Cartwright (1996) produces a set of possible lexicons that describe the learning corpus, each of which is evaluated as the learner iterates until no further improvement is possible.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(1996),It is unlikely that an algorithm of this type is something a human learner is capable of using given the requirement to remember at the very least a long history of recent utterances encountered and constantly reanalyze them to find a optimal segmentation.,"Proceedings of the Fourteenth Conference on Computational Natural Language Learning, pages 88-97, Uppsala, Sweden, 15-16 July 2010. c2010 Association for Computational Linguistics",
1139043538,false,finalized,3,1/24/2017 11:39:52,Neut,1.0,W10-2912,"Most of these models are ""synthetic"" in the sense of Brent (1999): the raw material for segmentation is a stream of segments, which are then successively grouped into larger units and eventually, conjectured words.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(1999),"This assumption may make the child learner's job unnecessarily hard; since syllables are hierarchical structures consisting of segments, treating the linguistic data as unstructured segment sequences makes the problem harder than it actually is.","On the other hand, previous computational models often underestimate the human learner's knowledge of linguistic representations.",
1139043539,false,finalized,3,1/24/2017 09:53:49,Neut,0.6815,W10-2912,"provide the learner the most flexibility, allowing the learner to build structure from the individual phonemes and apply distributions at each level of abstraction (Johnson and Goldwater, 2009).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Johnson and Goldwater, 2009)","While this results in state-of-the-art performance for segmentation performed at the phoneme level, this approach requires significant computational resources as each additional level of representation increases the complexity of learning.","Modeling the corpus using hierarchical grammars that can model the input at varying levels (word collocations, words, syllables, onsets, etc.)",
1139043540,false,finalized,3,1/24/2017 11:15:27,Neut,1.0,W10-2912,"A number of psychologically-motivated models of word segmentation rely on the use of syllabic transitional probabilities (TPs), basing the use of TPs on experimental work in artificial language learning (Saffran et al., 1996a; Saffran et al., 1996b) and in corpus studies (Swingley, 2005).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Saffran et al., 1996a","The identification of the syllable as the basic unit of segmentation is supported research in experimental psychology using infants as young as 4days-old (Bijeljac-Babic et al., 1993), but when syllable transitional probabilities are evaluated in online learning procedures that only use local information (Yang, 2004), the results are surprisingly poor, even under the assumption that the learner has already syllabified the input perfectly.","In addition, it is not clear that some of the intermediate levels in such an approach, such as word level collocations which are not syntactic constituents, would have any linguistic or psychological reality to a human learner.",
1139043541,false,finalized,3,1/24/2017 10:20:53,Neut,1.0,W10-2912,"A number of psychologically-motivated models of word segmentation rely on the use of syllabic transitional probabilities (TPs), basing the use of TPs on experimental work in artificial language learning (Saffran et al., 1996a; Saffran et al., 1996b) and in corpus studies (Swingley, 2005).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"Saffran et al., 1996b)","The identification of the syllable as the basic unit of segmentation is supported research in experimental psychology using infants as young as 4days-old (Bijeljac-Babic et al., 1993), but when syllable transitional probabilities are evaluated in online learning procedures that only use local information (Yang, 2004), the results are surprisingly poor, even under the assumption that the learner has already syllabified the input perfectly.","In addition, it is not clear that some of the intermediate levels in such an approach, such as word level collocations which are not syntactic constituents, would have any linguistic or psychological reality to a human learner.",
1139043542,false,finalized,3,1/24/2017 11:44:32,Neut,1.0,W10-2912,"A number of psychologically-motivated models of word segmentation rely on the use of syllabic transitional probabilities (TPs), basing the use of TPs on experimental work in artificial language learning (Saffran et al., 1996a; Saffran et al., 1996b) and in corpus studies (Swingley, 2005).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Swingley, 2005)","The identification of the syllable as the basic unit of segmentation is supported research in experimental psychology using infants as young as 4days-old (Bijeljac-Babic et al., 1993), but when syllable transitional probabilities are evaluated in online learning procedures that only use local information (Yang, 2004), the results are surprisingly poor, even under the assumption that the learner has already syllabified the input perfectly.","In addition, it is not clear that some of the intermediate levels in such an approach, such as word level collocations which are not syntactic constituents, would have any linguistic or psychological reality to a human learner.",
1139043543,false,finalized,3,1/24/2017 12:02:14,Neut,0.3473,W10-2912,"The identification of the syllable as the basic unit of segmentation is supported research in experimental psychology using infants as young as 4days-old (Bijeljac-Babic et al., 1993), but when syllable transitional probabilities are evaluated in online learning procedures that only use local information (Yang, 2004), the results are surprisingly poor, even under the assumption that the learner has already syllabified the input perfectly.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Bijeljac-Babic et al., 1993)","Precision is 41.6%, and recall is 23.3%, which we will show is worse than a simple baseline of assuming every syllable is a word.","A number of psychologically-motivated models of word segmentation rely on the use of syllabic transitional probabilities (TPs), basing the use of TPs on experimental work in artificial language learning (Saffran et al., 1996a; Saffran et al., 1996b) and in corpus studies (Swingley, 2005).",
1139043544,false,finalized,3,1/24/2017 11:39:37,Neut,0.6905,W10-2912,"The identification of the syllable as the basic unit of segmentation is supported research in experimental psychology using infants as young as 4days-old (Bijeljac-Babic et al., 1993), but when syllable transitional probabilities are evaluated in online learning procedures that only use local information (Yang, 2004), the results are surprisingly poor, even under the assumption that the learner has already syllabified the input perfectly.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Yang, 2004)","Precision is 41.6%, and recall is 23.3%, which we will show is worse than a simple baseline of assuming every syllable is a word.","A number of psychologically-motivated models of word segmentation rely on the use of syllabic transitional probabilities (TPs), basing the use of TPs on experimental work in artificial language learning (Saffran et al., 1996a; Saffran et al., 1996b) and in corpus studies (Swingley, 2005).",
1139043545,false,finalized,3,1/24/2017 10:29:04,Neut,1.0,W10-2912,"Corpus statistics reveal that on average a monosyllabic word is followed by another monosyllabic word 85% of time (Yang, 2004), and thus learners that use only local transitional probabilities without any global optimization are unlikely to succeed.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Yang, 2004)","This problem does not affect online approaches that use global information, such as computing the maximum likelihood of the corpus incrementally (Venkataraman, 2001).","While the pseudo-words used in infant studies measuring the ability to use transitional probability information are uniformly three-syllables long, much of child-directed English consists of sequences of monosyllabic words.",
1139043546,false,finalized,3,1/24/2017 11:36:43,Neut,1.0,W10-2912,"This problem does not affect online approaches that use global information, such as computing the maximum likelihood of the corpus incrementally (Venkataraman, 2001).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Venkataraman, 2001)","Since these approaches do not require each boundary be a local minimum, they are able to correctly handle a sequence of monosyllable words.","Corpus statistics reveal that on average a monosyllabic word is followed by another monosyllabic word 85% of time (Yang, 2004), and thus learners that use only local transitional probabilities without any global optimization are unlikely to succeed.",
1139043547,false,finalized,3,1/24/2017 11:43:08,Neut,1.0,W10-2912,"Modern machine learning research (Gold, 1967; Valiant, 1984; Vapnik, 2000) suggests that constraints on the learning space and the learning algorithm are essential for realistically efficient learning.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Gold, 1967","If a domain-neutral learning model fails on a specific task where children succeed, it is likely that children are equipped with knowledge and constraints specific to the task at hand.",3 Constraining the Learning Space,
1139043548,false,finalized,3,1/24/2017 08:44:30,Neut,0.6741,W10-2912,"Modern machine learning research (Gold, 1967; Valiant, 1984; Vapnik, 2000) suggests that constraints on the learning space and the learning algorithm are essential for realistically efficient learning.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"Valiant, 1984","If a domain-neutral learning model fails on a specific task where children succeed, it is likely that children are equipped with knowledge and constraints specific to the task at hand.",3 Constraining the Learning Space,
1139043549,false,finalized,3,1/24/2017 08:46:56,Neut,0.6779,W10-2912,"Modern machine learning research (Gold, 1967; Valiant, 1984; Vapnik, 2000) suggests that constraints on the learning space and the learning algorithm are essential for realistically efficient learning.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"Vapnik, 2000)","If a domain-neutral learning model fails on a specific task where children succeed, it is likely that children are equipped with knowledge and constraints specific to the task at hand.",3 Constraining the Learning Space,
1139043550,false,finalized,3,1/24/2017 11:08:21,Neut,1.0,W10-2912,"A particularly useful constraint for word segmentation, introduced to the problem of word segmentation by Yang (2004) but previously discussed by Halle and Vergnaud (1987), is as follows: Unique Stress Constraint (USC): A word can bear at most one primary stress.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(2004),A simple example of how adult learners might use the USC is upon hearing novel names or words.,"It is important to identify such constraints to see to what extent they complement, or even replace, domain neutral learning mechanisms.",
1139043551,false,finalized,3,1/24/2017 11:52:47,Neut,1.0,W10-2912,"A particularly useful constraint for word segmentation, introduced to the problem of word segmentation by Yang (2004) but previously discussed by Halle and Vergnaud (1987), is as follows: Unique Stress Constraint (USC): A word can bear at most one primary stress.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(1987),A simple example of how adult learners might use the USC is upon hearing novel names or words.,"It is important to identify such constraints to see to what extent they complement, or even replace, domain neutral learning mechanisms.",
1139043552,false,finalized,3,1/24/2017 11:07:20,Neut,1.0,W10-2912,Yang (2004) evaluates the effectiveness of the USC in conjunction with a simple approach to using transitional probabilities.,http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(2004),The performance of the approach presented there improves dramatically if the learner is equipped with the assumption that each word can have only one primary stress.,"Moreover, it also knows that in the window between S1 and S2 there must be one or more word boundaries.",
1139043553,false,finalized,3,1/24/2017 09:53:01,Neut,0.6503,W10-2912,"This assumption is plausible given that 7.5-month-old infants are sensitive to strong/weak prosodic distinctions (Jusczyk, 1999).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Jusczyk, 1999)","Yang's stress-delimited algorithm achieves the precision of 73.5% and recall of 71.2%, a significant improvement over using TPs alone, but still below the baseline presented in our results.","If the learner knows this, then it may limit the search for local minima to only the window between two syllables that both bear primary stress, e.g., between the two a's in the sequence languageacquisition.",
1139043554,false,finalized,3,1/24/2017 09:46:51,Neut,0.6939,W10-2912,"Stress is better organized into hierarchical patterns constructed on top of syllables that vary in relative prominence based on the domain of each level of the hierarchy, and generally languages avoid adjacent strong syllables (Liberman and Prince, 1977).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Liberman and Prince, 1977)",We later discuss a manipulation of the corpus used by Yang (2004) to address this concern.,"It should be noted that the classification of every syllable as ""weak"" or ""strong"" is a significant simplification.",
1139043555,false,finalized,3,1/24/2017 11:26:49,Neut,1.0,W10-2912,We later discuss a manipulation of the corpus used by Yang (2004) to address this concern.,http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(2004),"Additionally, there are significant challenges in reconstructing stress from an acoustic signal (Van Kuijk and Boves, 1999).","Stress is better organized into hierarchical patterns constructed on top of syllables that vary in relative prominence based on the domain of each level of the hierarchy, and generally languages avoid adjacent strong syllables (Liberman and Prince, 1977).",
1139043556,false,finalized,3,1/24/2017 11:40:49,Neut,1.0,W10-2912,"Additionally, there are significant challenges in reconstructing stress from an acoustic signal (Van Kuijk and Boves, 1999).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Van Kuijk and Boves, 1999)","For a child learner to use the algorithm presented here, she would need to have mechanisms for detecting stress in the speech signal and categorizing the gradient stress in utterances into a discrete level for each syllable.",We later discuss a manipulation of the corpus used by Yang (2004) to address this concern.,
1139043557,false,finalized,3,1/24/2017 11:41:25,Neut,1.0,W10-2912,"formation to detect word boundaries (Jusczyk et al., 1999), we believe that it is reasonable to assume that identifying syllabic stress is a task an infant learner can perform at the developmental stage of word segmentation.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Jusczyk et al., 1999)",4 A Simple Algorithm for Word Segmentation,90,
1139043558,false,finalized,3,1/24/2017 11:42:34,Neut,1.0,W10-2912,We now present a simple algebraic approach to word segmentation based on the constraints suggested by Yang (2004).,http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(2004),The learner we present is algebraic in that it has a lexicon which stores previously segmented words and identifies the input as a combination of words already in the lexicon and novel words.,4 A Simple Algorithm for Word Segmentation,
1139043559,false,finalized,3,1/24/2017 09:10:09,Neut,0.6815,W10-2912,"This type of memory function is a simplified representation of models of humans' memory recall capabilities (Anderson et al., 1998; Gillund and Shiffrin, 1984).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Anderson et al., 1998","This memory function for the value of  = 0.05, the value used in our experiments, is given in Figure 1.","pr(word) is the probability of a word being retrieved,  is a constant, and c(word) is the number of times the word has been identified in segmentations thus far.",
1139043560,false,finalized,3,1/24/2017 09:54:59,Neut,0.6733,W10-2912,"This type of memory function is a simplified representation of models of humans' memory recall capabilities (Anderson et al., 1998; Gillund and Shiffrin, 1984).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"Gillund and Shiffrin, 1984)","This memory function for the value of  = 0.05, the value used in our experiments, is given in Figure 1.","pr(word) is the probability of a word being retrieved,  is a constant, and c(word) is the number of times the word has been identified in segmentations thus far.",
1139043561,false,finalized,3,1/24/2017 09:02:07,Neut,0.6829,W10-2912,"While recent work from Bayesian approaches has used a Dirichlet Process to generate these distributions (Goldwater et al., 2006), in this learner the reuse of frequent items in learning is a result of the memory model rather than an explicit process of reusing old outcomes or generating new ones.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Goldwater et al., 2006)",This growth is an inherent property of the cognitive model of memory used here rather than an externally imposed computational technique.,"Probabilistic word recall results in a ""rich get richer"" phenomenon as the learner segments; words that are used more often in segmentations are more likely to be reused in later segmentations.",
1139043562,false,finalized,3,1/24/2017 09:54:59,Pos,0.6611,W10-2912,The corpus we use to evaluate it is the same corpus used by Yang (2004).,http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(2004),"Adult utterances were extracted from the Brown (1973) data in the CHILDES corpus (MacWhinney, 2000), consisting of three children's data: Adam, Eve, and Sarah.",Our computational model is designed to process child-directed speech.,
1139043563,false,finalized,3,1/24/2017 11:31:35,Neut,1.0,W10-2912,"Adult utterances were extracted from the Brown (1973) data in the CHILDES corpus (MacWhinney, 2000), consisting of three children's data: Adam, Eve, and Sarah.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,(1973),"We obtained the phonetic transcriptions of words from the Carnegie Mellon Pronouncing Dictionary (CMUdict) Version 0.6 (Weide, 1998), using the first pronunciation of each word.",The corpus we use to evaluate it is the same corpus used by Yang (2004).,
1139043564,false,finalized,3,1/24/2017 10:48:06,Neut,0.6485,W10-2912,"Adult utterances were extracted from the Brown (1973) data in the CHILDES corpus (MacWhinney, 2000), consisting of three children's data: Adam, Eve, and Sarah.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(MacWhinney, 2000)","We obtained the phonetic transcriptions of words from the Carnegie Mellon Pronouncing Dictionary (CMUdict) Version 0.6 (Weide, 1998), using the first pronunciation of each word.",The corpus we use to evaluate it is the same corpus used by Yang (2004).,
1139043565,false,finalized,3,1/24/2017 11:42:56,Neut,1.0,W10-2912,"We obtained the phonetic transcriptions of words from the Carnegie Mellon Pronouncing Dictionary (CMUdict) Version 0.6 (Weide, 1998), using the first pronunciation of each word.",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Weide, 1998)","In CMUdict, lexical stress information is preserved by numbers: 0 for unstressed, 1 for primary stress, 2 for secondary stress.","Adult utterances were extracted from the Brown (1973) data in the CHILDES corpus (MacWhinney, 2000), consisting of three children's data: Adam, Eve, and Sarah.",
1139043566,false,finalized,3,1/24/2017 09:58:46,Neut,0.6836,W10-2912,"9month old infants are believed to have learned some phonotactic constraints of their native language (Mattys and Jusczyk, 2001), and learning these constraints can be done with only minimal exposure (Onishi et al., 2002).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Mattys and Jusczyk, 2001)","Finally, spaces and punctuation between words were removed, but the boundaries between utterances-as indicated by line breaks in CHILDES-are retained.","While we performed syllabification as a preprocessing step outside of learning, a child learner would presumably learn the required phonotactics as a part of learning to segment words.",
1139043567,false,finalized,3,1/24/2017 09:10:09,Neut,0.6815,W10-2912,"9month old infants are believed to have learned some phonotactic constraints of their native language (Mattys and Jusczyk, 2001), and learning these constraints can be done with only minimal exposure (Onishi et al., 2002).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Onishi et al., 2002)","Finally, spaces and punctuation between words were removed, but the boundaries between utterances-as indicated by line breaks in CHILDES-are retained.","While we performed syllabification as a preprocessing step outside of learning, a child learner would presumably learn the required phonotactics as a part of learning to segment words.",
1139043568,false,finalized,3,1/24/2017 10:51:02,Neut,1.0,W10-2912,"Cognitive literature suggests that limited memory during learning may be essential to a learner in its early stages (Elman, 1993).",http://www.aclweb.org/anthology/W/W10/W10-2912.pdf,"(Elman, 1993)","But we do not see any notable improvement as a result of the probabilistic memory model used in our experiments, although the learner does do better in the Reduced Stress condition with Probabilistic Memory than Perfect Memory.",But this slower learning is unlikely to be a concern for a child learner who would be exposed to much larger amounts of data than the corpora here provide.,
1139043569,false,finalized,3,1/24/2017 11:34:28,Neut,1.0,D15-1142,"Because hand-labeling individual words and word boundaries is very difficult (Jiao et al., 2006), producing segmented Chinese texts is very time-consuming and expensive.",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Jiao et al., 2006)","Although a number of manually segmented datasets have been constructed by various organizations, it is not feasible to combine them into a single complete dataset because of their incompatibility due to the use of various segmenting standards.","However, the reliability of CWS that can be achieved using machine learning techniques relies heavily on the availability of a large amount of high-quality, manually segmented data.",
1139043570,false,finalized,3,1/24/2017 11:42:34,Neut,1.0,D15-1142,"These approaches attempt to either learn the predicted label distribution (Jiao et al., 2006) or extract mutual information ((Liang et al., 2005); (Sun and Xu, 2011); (Zeng et al., 2013a)) from large-scale monolingual unlabeled data to update the baseline model (from manually segmented corpora).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Jiao et al., 2006)","In addition to these techniques, several co-training approaches (Zeng et al., 2013b) using character-based and word-based models have also been employed.","To address the scarcity of manually segmented corpora, a number of semi-supervised CWS approaches have been intensively investigated in recent years.",
1139043571,false,finalized,3,1/24/2017 09:34:40,Neut,0.6525,D15-1142,"These approaches attempt to either learn the predicted label distribution (Jiao et al., 2006) or extract mutual information ((Liang et al., 2005); (Sun and Xu, 2011); (Zeng et al., 2013a)) from large-scale monolingual unlabeled data to update the baseline model (from manually segmented corpora).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Liang et al., 2005)","In addition to these techniques, several co-training approaches (Zeng et al., 2013b) using character-based and word-based models have also been employed.","To address the scarcity of manually segmented corpora, a number of semi-supervised CWS approaches have been intensively investigated in recent years.",
1139043572,false,finalized,3,1/24/2017 09:44:07,Neut,0.6939,D15-1142,"These approaches attempt to either learn the predicted label distribution (Jiao et al., 2006) or extract mutual information ((Liang et al., 2005); (Sun and Xu, 2011); (Zeng et al., 2013a)) from large-scale monolingual unlabeled data to update the baseline model (from manually segmented corpora).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Sun and Xu, 2011)","In addition to these techniques, several co-training approaches (Zeng et al., 2013b) using character-based and word-based models have also been employed.","To address the scarcity of manually segmented corpora, a number of semi-supervised CWS approaches have been intensively investigated in recent years.",
1139043573,false,finalized,3,1/24/2017 08:45:38,Neut,1.0,D15-1142,"These approaches attempt to either learn the predicted label distribution (Jiao et al., 2006) or extract mutual information ((Liang et al., 2005); (Sun and Xu, 2011); (Zeng et al., 2013a)) from large-scale monolingual unlabeled data to update the baseline model (from manually segmented corpora).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Zeng et al., 2013a)","In addition to these techniques, several co-training approaches (Zeng et al., 2013b) using character-based and word-based models have also been employed.","To address the scarcity of manually segmented corpora, a number of semi-supervised CWS approaches have been intensively investigated in recent years.",
1139043574,false,finalized,3,1/24/2017 11:36:43,Neut,0.6619,D15-1142,"In addition to these techniques, several co-training approaches (Zeng et al., 2013b) using character-based and word-based models have also been employed.",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Zeng et al., 2013b)","However, because monolingual unlabeled data contain limited natural segmenting information, in most semisupervised methods, the objective function tends to be optimized based on the personal experience and knowledge of the researchers.","These approaches attempt to either learn the predicted label distribution (Jiao et al., 2006) or extract mutual information ((Liang et al., 2005); (Sun and Xu, 2011); (Zeng et al., 2013a)) from large-scale monolingual unlabeled data to update the baseline model (from manually segmented corpora).",
1139043575,false,finalized,3,1/24/2017 11:29:19,Neut,1.0,D15-1142,"In fact, several semi-supervised CWS methods have previously been proposed that leverage bilingual unlabeled data ((Xu et al., 2008); (Chang et al., 2008); (Ma and Way, 2009);(Chung et al., 2009); (Xi et al., 2012)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Xu et al., 2008)","However, most were developed for statistical machine translation (SMT), causing them to focus on decreasing the perplexity of the bilingual data and the word alignment process rather than on achieving more accurate segmentation.","Figure 2: The structure of cascaded log-linear model with multilevel features vised CWS model, which was trained on a standard manually segmented corpus.",
1139043576,false,finalized,3,1/24/2017 11:36:43,Neut,1.0,D15-1142,"In fact, several semi-supervised CWS methods have previously been proposed that leverage bilingual unlabeled data ((Xu et al., 2008); (Chang et al., 2008); (Ma and Way, 2009);(Chung et al., 2009); (Xi et al., 2012)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Chang et al., 2008)","However, most were developed for statistical machine translation (SMT), causing them to focus on decreasing the perplexity of the bilingual data and the word alignment process rather than on achieving more accurate segmentation.","Figure 2: The structure of cascaded log-linear model with multilevel features vised CWS model, which was trained on a standard manually segmented corpus.",
1139043577,false,finalized,3,1/24/2017 12:26:18,Neut,1.0,D15-1142,"In fact, several semi-supervised CWS methods have previously been proposed that leverage bilingual unlabeled data ((Xu et al., 2008); (Chang et al., 2008); (Ma and Way, 2009);(Chung et al., 2009); (Xi et al., 2012)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Ma and Way, 2009)","However, most were developed for statistical machine translation (SMT), causing them to focus on decreasing the perplexity of the bilingual data and the word alignment process rather than on achieving more accurate segmentation.","Figure 2: The structure of cascaded log-linear model with multilevel features vised CWS model, which was trained on a standard manually segmented corpus.",
1139043578,false,finalized,3,1/24/2017 11:44:25,Neut,1.0,D15-1142,"In fact, several semi-supervised CWS methods have previously been proposed that leverage bilingual unlabeled data ((Xu et al., 2008); (Chang et al., 2008); (Ma and Way, 2009);(Chung et al., 2009); (Xi et al., 2012)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Chung et al., 2009)","However, most were developed for statistical machine translation (SMT), causing them to focus on decreasing the perplexity of the bilingual data and the word alignment process rather than on achieving more accurate segmentation.","Figure 2: The structure of cascaded log-linear model with multilevel features vised CWS model, which was trained on a standard manually segmented corpus.",
1139043579,false,finalized,3,1/24/2017 09:46:51,Neut,1.0,D15-1142,"In fact, several semi-supervised CWS methods have previously been proposed that leverage bilingual unlabeled data ((Xu et al., 2008); (Chang et al., 2008); (Ma and Way, 2009);(Chung et al., 2009); (Xi et al., 2012)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Xi et al., 2012)","However, most were developed for statistical machine translation (SMT), causing them to focus on decreasing the perplexity of the bilingual data and the word alignment process rather than on achieving more accurate segmentation.","Figure 2: The structure of cascaded log-linear model with multilevel features vised CWS model, which was trained on a standard manually segmented corpus.",
1139043580,false,finalized,3,1/24/2017 09:38:34,Neut,0.6939,D15-1142,"The most popular supervised approach treats word segmentation as a sequence labeling problem, as first proposed by (Xue et al., 2003).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Xue et al., 2003)","Most previous systems have addressed this task using linear statistical models with carefully designed features ((Peng et al., 2004); (Asahara et",Considerable efforts have been made in the NLP community in the study of Chinese word segmentation.,
1139043581,false,finalized,3,1/24/2017 09:44:07,Pos,0.6478,D15-1142,"Most previous systems have addressed this task using linear statistical models with carefully designed features ((Peng et al., 2004); (Asahara et",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Peng et al., 2004)",1208,"The most popular supervised approach treats word segmentation as a sequence labeling problem, as first proposed by (Xue et al., 2003).",
1139043582,false,finalized,3,1/24/2017 11:34:28,Neut,1.0,D15-1142,"al., 2005); (Zhang and Clark, 2007); (Zhao et al., 2010)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Zhang and Clark, 2007)","However, the primary shortcoming of these approaches is that they rely heavily on a large amount of labeled data, which is very timeconsuming and expensive to produce.",1208,
1139043583,false,finalized,3,1/24/2017 09:29:13,Neut,0.671,D15-1142,"al., 2005); (Zhang and Clark, 2007); (Zhao et al., 2010)).",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Zhao et al., 2010)","However, the primary shortcoming of these approaches is that they rely heavily on a large amount of labeled data, which is very timeconsuming and expensive to produce.",1208,
1139043584,false,finalized,3,1/24/2017 11:44:41,Neut,1.0,D15-1142,"For example, (Sun and Xu, 2011) enhanced their segmentation results by interpolating statistics-based features derived from unlabeled data into a CRF model.",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Sun and Xu, 2011)","(Zeng et al., 2013a) introduced a graph-based semi-supervised joint model of Chinese word segmentation and part-of-speech tagging and regularized the learning of a linear CRF model based on the label distributions derived from unlabeled data.","To address this problem, a number of semisupervised CWS approaches have been intensively investigated in recent years.",
1139043585,false,finalized,3,1/24/2017 10:31:30,Neut,1.0,D15-1142,"(Zeng et al., 2013a) introduced a graph-based semi-supervised joint model of Chinese word segmentation and part-of-speech tagging and regularized the learning of a linear CRF model based on the label distributions derived from unlabeled data.",http://www.aclweb.org/anthology/D/D15/D15-1142.pdf,"(Zeng et al., 2013a)","However, because monolingual unlabeled data lack natural segmenting information, most previous semi-supervised CWS methods have required certain assumptions to be made regarding their objective functions based on the researchers' personal experiences.","For example, (Sun and Xu, 2011) enhanced their segmentation results by interpolating statistics-based features derived from unlabeled data into a CRF model.",
