_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1157166840,false,finalized,3,2/13/2017 05:01:10,CoCo,0.6811,W10-3805,"This model is similar to the global lexical selection (GLS) model described in (Bangalore et al., 2007; Venkatapathy and Bangalore, 2009) except that in GLS, the predicted target blocks are not associated with any particular source word unlike the case here.",http://www.aclweb.org/anthology/W/W10/W10-3805.pdf,"(Bangalore et al., 2007","For the set of experiments in this paper, we used a context of size 6, containing three words to the left and three words to the right.",These classifiers predict if a particular target block should be present given the source word and its context.,
1157166841,false,finalized,3,2/13/2017 05:13:05,Pos,0.6845,W10-3805,"For training, we use the maximum entropy software library Llama presented in (Haffner, 2006).",http://www.aclweb.org/anthology/W/W10/W10-3805.pdf,"(Haffner, 2006)",3.1.1 Context Dependent Block Translation Model,"Similarly, we call the reordering model, a 'context dependent block distortion model'.",
1157166842,false,finalized,3,2/13/2017 05:10:36,Neut,1.0,W09-3953,"tween an initiating speech act and a responding one-the analog of adjacency pairs (Sacks et al., 1974).",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Sacks et al., 1974)","The most closely related effort is (Galley et al., 2004), which aims to automatically identify adjacency pairs in the ICSI Meeting corpus, a large corpus of 75 meetings, using a small tagset.",357,
1157166843,false,finalized,3,2/13/2017 05:12:44,Pos,1.0,W09-3953,"Using the switchboard corpus, (Stolcke et al., 2000) achieved good dialogue act labeling accuracy (71% on manual transcriptions) for a set of 42 dialogue act types, and constructed probabilistic models of dialogue act sequencing in order to test the hypothesis that dialogue act sequence information could boost speech recognition performance.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Stolcke et al., 2000)",There has been far less work on developing manual and automatic dialogue act annotation schemes for email.,"Their maximum entropy ranking approach achieved 90% accuracy on the 4-way classification into agreement, disagreement, backchannel and other.",
1157166844,false,finalized,3,2/13/2017 05:05:46,Neut,0.689,W09-3953,"For twenty narratives each segmented by the same seven annotators, using Cochran's Q (Cochran, 1950), we found the probabilities associated with the null hypothesis that the observed distributions could have arisen by chance to be at or below p=0.1 x106.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Cochran, 1950)",Partitioning Q by number of annotators gave significant results for all values of A ranging over the number of annotators apart from A = 2.,"We have previously shown (Passonneau and Litman, 1997) that intention-based segmentation can be done reliably by multiple annotators.",
1157166845,false,finalized,3,2/13/2017 05:05:46,CoCo,0.6312,W09-3953,"A forward link (Flink) is the analog of a ""first pair-part"" of an adjacency pair (Sacks et al., 1974), and is similarly restricted to specific speech act types.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Sacks et al., 1974)",All Request-Information and Request-Action DFUs are assigned Flinks.,"DFU Links, or simply Links, correspond to adjacency pairs, but need not be adjacent.",
1157166846,false,finalized,3,2/13/2017 04:57:04,Pos,0.6304,W09-3953,"However, Structured SVM (Taskar et al., 2003; Tsochantaridis et al., 2005) is also a compelling method which has the potential to handle the interdependence between labeling and sequencing, due to its ability to handle dependencies among features and prediction results within the structure.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Taskar et al., 2003","sequence labeling (Tsochantaridis et al., 2005).","Taskar, 2007) such as link prediction.",
1157166847,false,finalized,3,2/13/2017 05:02:41,Neut,0.6884,W09-3953,"The focus can be on a specific type of speech act (e.g., grounding and repairs (Traum and Heeman, 1996; Frampton and Lemon, 2008)), or on more general comparisons, such as the contrast between human-human and human-computer dialogues (Doran et al., 2001).",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Traum and Heeman, 1996","While there is a large degree of overlap across schemes, the set of DA types will differ due to differences in the nature of the communicative goals; thus information-seeking versus task-oriented dialogues differ in the set of speech acts and their relative frequencies.","A major focus of the cited work is on how to recognize or generate speech acts for interactive systems, or how to classify speech acts for distributional analyses.",
1157166848,false,finalized,3,2/13/2017 04:57:08,Neut,0.6325,W09-3953,"We used a version of the corpus with some missing messages restored from other emails in which they were quoted (Yeh and Harnly, 2006).",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Yeh and Harnly, 2006)",The annotator of the majority of the Loqui corpus also annotated the Enron corpus.,"Most of the emails are concerned with exchanging information, scheduling meetings, and solving problems, but there are also purely social emails.",
1157166849,false,finalized,3,2/13/2017 04:52:13,Neut,1.0,J88-3005,"The work of Sleeman (1982) on inferring defective algebra rules (mal-rules) is based on the observation that the a priori listing of misconceptions is a difficult, if not impossible, task.",http://www.aclweb.org/anthology/J/J88/J88-3005.pdf,(1982),Sleeman proposes on-line inference of mal-rules based on the answer the student has given to a particular problem.,"The major problem with these systems is due to their inability to reason about the misconception itself, they are completely at a loss when faced with a misconception absent from their a priori listing.",
1157166850,false,finalized,3,2/13/2017 04:57:38,CoCo,1.0,J88-3005,This method for correcting misconceptions suggests a model of natural language generation that is similar to that put forth by McKeown (1982) but which differs from McKeown's model in several ways.,http://www.aclweb.org/anthology/J/J88/J88-3005.pdf,(1982),Both McKeown and this work concentrate on determining the content and textual shape of a response.,The highlighting and similarity metric used by ROMPER will be discussed below.,
1157166851,false,finalized,3,2/13/2017 05:01:10,Neut,0.6305,J88-3005,"As shown by Tversky (1977) and others, human judgments of object similarity have been found to shift both when the set of objects under discussion are altered (e.g., a violin and an electric guitar may be judged quite similar when in a group with a clarinet and an oboe, and may be judged quite different when the other members of the group are Computational Linguistics, Volume 14, Number 3, September 1988 57 Kathleen F. McCoy Reasoning on a Highlighted User Model to Respond to Misconceptions a cello and an electric bass), and when the salience of attributes are altered (e.g., in a group containing a red triangle, a blue triangle, and a red square, the red triangle might be judged similar to the blue triangle when attribute shape is stressed, but may be judged similar to the red square when attribute color is stressed).",http://www.aclweb.org/anthology/J/J88/J88-3005.pdf,(1977),One metric that avoids these problems was introduced by Tversky (1977).,A second major problem with a similarity metric based on distance in the generalization hierarchy is that it is context invariant; contextual information has no way of affecting the assessments.,
1157166852,false,finalized,3,2/13/2017 05:13:05,Weak,1.0,P13-1028,"Rasooli and Faili (2012) and Bisk and Hockenmaier (2012) made some efforts to boost the verbocentricity of the inferred structures; however, both of the approaches require manual identification of the POS tags marking the verbs, which renders them useless when unsupervised POS tags are employed.",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,(2012),"The main contribution of this paper is a considerable improvement of unsupervised parsing quality by estimating the Pstop probabilities externally using a very large corpus, and employing this prior knowledge in the standard inference of DMV.",verbs become leaves instead of governing the sentences.,
1157166853,false,finalized,3,2/13/2017 05:10:34,Neut,0.6818,P13-1028,It was introduced by Klein and Manning (2004) and further improved by Smith (2007) and Cohen et al (2008).,http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,(2004),Headden III et al (2009) introduce the Extended Valence Grammar and add lexicalization and smoothing.,Dependency Model with Valence (DMV) has been the most popular approach to unsupervised dependency parsing in the recent years.,
1157166854,false,finalized,3,2/13/2017 05:09:33,Neut,0.676,P13-1028,"We introduced a simple procedure for recognition of reducible sequences in (Marecek and Zabokrtsky, 2012): The particular sequence of words is removed from the sentence and if the remainder of the sentence exists elsewhere in the corpus, the sequence is considered reducible.",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Marecek and Zabokrtsky, 2012)",We provide an example in Figure 2.,3.1 Recognition of reducible sequences,
1157166855,false,finalized,3,2/13/2017 05:12:06,Pos,1.0,P13-1028,"We employ the Gibbs sampling algorithm (Gilks et al., 1996).",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Gilks et al., 1996)","Unlike in (Marecek and Zabokrtsky, 2012), where edges were sampled individually, we sample whole trees from all possibilities on a given sentence using dynamic programming.",5 Inference,
1157166856,false,finalized,3,2/13/2017 04:57:38,CoCo,0.6811,P13-1028,"Unlike in (Marecek and Zabokrtsky, 2012), where edges were sampled individually, we sample whole trees from all possibilities on a given sentence using dynamic programming.",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Marecek and Zabokrtsky, 2012)",The algorithm works as follows:,"We employ the Gibbs sampling algorithm (Gilks et al., 1996).",
1157166857,false,finalized,3,2/13/2017 05:10:34,Pos,1.0,P13-1028,"We use the standard generative Dependency Model with Valence (Klein and Manning, 2004).",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Klein and Manning, 2004)","The generative story is the following: First, the head of the sentence is generated.",4 Model,
1157166858,false,finalized,3,2/13/2017 05:04:30,Pos,0.7146,P13-1028,"After the last iteration, we use these collected counts as weights and compute maximum directed spanning trees using the Chu-Liu/Edmonds' algorithm (Chu and Liu, 1965).",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Chu and Liu, 1965)","Therefore, the resulting trees consist of edges maximizing the sum of individual counts:","After each iteration is finished (all the trees in the corpus are re-sampled), we increment the counter of all directed pairs of nodes which are connected by a dependency edge in the current trees.",
1157166859,false,finalized,3,2/13/2017 04:52:13,Neut,0.6846,P13-1028,"The first type are CoNLL treebanks from the year 2006 (Buchholz and Marsi, 2006) and 2007 (Nivre et al., 2007), which we use for inference and for evaluation.",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Buchholz and Marsi, 2006)","As is the standard practice in unsupervised parsing evaluation, we removed all punctuation marks from the trees.",We use two types of resources in our experiments.,
1157166860,false,finalized,3,2/13/2017 05:10:04,Pos,1.0,P13-1028,"For estimating the STOP probabilities (Section 3), we use the Wikipedia articles from W2C corpus (Majlis and Zabokrtsky, 2012), which provide sufficient amount of data for our purposes.",http://www.aclweb.org/anthology/P/P13/P13-1028.pdf,"(Majlis and Zabokrtsky, 2012)",Statistics across languages are shown in Table 1.,"In case a punctuation node was not a leaf, its children are attached to the parent of the removed node.",
1157166861,false,finalized,3,2/13/2017 05:13:05,Neut,1.0,N07-1064,"Elming (2006) suggests using tranformation-based learning to automatically acquire error-correcting rules from such data; however, the proposed method only applies to lexical choice errors.",http://www.aclweb.org/anthology/N/N07/N07-1064.pdf,(2006),"Knight and Chander (1994) also argue in favor of using a separate APE module, which is then portable across multiple MT systems and language pairs, and suggest that the post-editing task could be performed using statistical machine translation techniques.","Allen and Hogan (2000) sketch the outline of such an automated post-editing (APE) system, which would automatically learn post-editing rules from a tri-parallel corpus of source, raw MT and post-edited text.",
1157166862,false,finalized,3,2/13/2017 05:01:20,Neut,0.6689,N07-1064,"To improve raw output from decoding, Portage relies on a rescoring strategy: given a list of n-best translations from the decoder, the system reorders this list, this time using a more elaborate loglinear model, incorporating more feature functions, in addition to those of the decoding model: these typically include IBM-1 and IBM-2 model probabilities (Brown et al., 1993) and an IBM-1-based feature function designed to detect whether any word in one language appears to have been left without satisfactory translation in the other language; all of these feature functions can be used in both language directions, i.e.",http://www.aclweb.org/anthology/N/N07/N07-1064.pdf,"(Brown et al., 1993)",source-to-target and target-to-source.,no new translations are produced at the decoding step.,
1157166863,false,finalized,3,2/13/2017 05:04:39,Pos,0.6565,N07-1064,"Portage implements a dynamic programming beam search decoding algorithm similar to that of Koehn (2004), in which translation hypotheses are constructed by combining in various ways the target-language part of phrase pairs whose sourcelanguage part matches the input.",http://www.aclweb.org/anthology/N/N07/N07-1064.pdf,(2004),These phrase pairs come from large phrase tables constructed by collecting matching pairs of contiguous text segments from word-aligned bilingual corpora.,"Decoding is the central phase in SMT, involving a search for the hypotheses t that have highest probabilities of being translations of the current source sentence s according to a model for P(t1s).",
1157166864,false,finalized,3,2/13/2017 05:04:44,CoCo,0.3423,N07-1064,"The phrasebased translation model is similar to that of Koehn, with the exception that phrase probability estimates P(s|t) are smoothed using the Good-Turing technique (Foster et al., 2006).",http://www.aclweb.org/anthology/N/N07/N07-1064.pdf,"(Foster et al., 2006)","The distortion model is also very similar to Koehn's, with the exception of a final cost to account for sentence endings.","Portage's model for P(t1s) is a log-linear combination of four main components: one or more ngram target-language models, one or more phrase translation models, a distortion (word-reordering) model, and a sentence-length feature.",
1157166865,false,finalized,3,2/13/2017 05:07:04,Pos,0.6856,E06-1005,"We use the IBM Model 1 (Brown et al., 1993) (uniform distribution) and the Hidden Markov Model (HMM, first-order dependency, (Vogel et al., 1996)) to estimate the alignment model.",http://www.aclweb.org/anthology/E/E06/E06-1005.pdf,"(Brown et al., 1993)",The lexicon probability of a sentence pair is modelled as a product of single-word based probabilities of the aligned words.,"As in statistical machine translation, we make modelling assumptions.",
1157166866,false,finalized,3,2/13/2017 05:00:13,Pos,0.6514,E06-1005,"Finally, we also computed consensus translation from some of the submissions to the TC-STAR 2005 evaluation campaign (TC-STAR, 2005).",http://www.aclweb.org/anthology/E/E06/E06-1005.pdf,"(TC-STAR, 2005)",The TC-STAR participants had submitted translations of manually transcribed speeches from the European Parliament Plenary Sessions (EPPS).,"Here, the involved MT systems had used about 60K sentence pairs (420K running words) for training.",
1157166867,false,finalized,3,2/13/2017 04:51:52,Neut,1.0,E91-1050,"Kaplan et al., 1989), there are advantages in treating the intermediate, transfer, stage independently.",http://www.aclweb.org/anthology/E/E91/E91-1050.pdf,"Kaplan et al., 1989)","As an example, consider the FSs shown below:6","The first and last of these are to be performed by parsing and generation with natural language grammars, but, while proposals have been made to combine some of the three stages (e.g.",
1157166868,false,finalized,3,2/13/2017 05:05:46,Pos,0.6798,E91-1050,"We have presented what is to our knowledge the first formalization and implementation of a type of rule and control regime intended for use in situations where it is desired to produce the effect of transforming one feature structure into another.9 The formalism described above has been implemented as part of ISSCO's ELUM, an enhanced PATR-II style (Shieber, 1986) unification grammar environment, based on the UD system presented by Johnson and Rosner (1989).",http://www.aclweb.org/anthology/E/E91/E91-1050.pdf,"(Shieber, 1986)","ELU incorporates a parser and generator, and is primarily intended for use as a tool for research in machine translation.",Conclusion,
1157166869,false,finalized,3,2/13/2017 05:30:56,Neut,1.0,W01-0726,"AdaBoost (Freund and Schapire, 1997) is a general method for obtaining a highly accurate classification rule by combining many weak classifiers, each of which may be only moderately accurate.",http://www.aclweb.org/anthology/W/W01/W01-0726.pdf,"(Freund and Schapire, 1997)","In designing our system, a generalized version of the AdaBoost algorithm has been used AdaBoost.MH, (Schapire and Singer, 1999), which works with very simple domain partitioning weak hypotheses (decision stumps) with confidence rated predictions.",2 System Architecture,
1157166870,false,finalized,3,2/13/2017 05:12:35,Pos,1.0,W01-0726,"In designing our system, a generalized version of the AdaBoost algorithm has been used AdaBoost.MH, (Schapire and Singer, 1999), which works with very simple domain partitioning weak hypotheses (decision stumps) with confidence rated predictions.",http://www.aclweb.org/anthology/W/W01/W01-0726.pdf,"(Schapire and Singer, 1999)","This particular boosting algorithm is able to work efficiently in very high dimensional feature spaces, and has been applied, with significant success, to a number of NLP disambiguation tasks, such as: POS tagging, PP-attachment disambiguation, text categorization, and word sense disambiguation.","AdaBoost (Freund and Schapire, 1997) is a general method for obtaining a highly accurate classification rule by combining many weak classifiers, each of which may be only moderately accurate.",
1157166871,false,finalized,3,2/13/2017 05:12:06,Pos,0.676,W01-0726,"In our particular setting, weak rules are extended to arbitrarily deep decision trees following the suggestion of (Schapire and Singer, 1999) and the definition presented in (Carreras and Marquez, 2001).",http://www.aclweb.org/anthology/W/W01/W01-0726.pdf,"(Schapire and Singer, 1999)","These more complex weak rules allow the algorithm to work in a higher dimensional feature space that contains conjunctions of simple features, and this fact has turned out to be crucial for improving results in the present domain.","This particular boosting algorithm is able to work efficiently in very high dimensional feature spaces, and has been applied, with significant success, to a number of NLP disambiguation tasks, such as: POS tagging, PP-attachment disambiguation, text categorization, and word sense disambiguation.",
1157166872,false,finalized,3,2/13/2017 05:16:43,Neut,1.0,W05-0618,"Chekuri et al (2001) proposed an integer linear programming (ILP) formulation of the metric labeling problem, with both assignment cost and separation costs being modeled as binary variables of the linear cost function.",http://www.aclweb.org/anthology/W/W05/W05-0618.pdf,(2001),"Recently, Roth & Yih (2004) applied an ILP model to the task of the simultaneous assignment of semantic roles to the entities mentioned in a sentence and recognition of the relations holding between them.",the costs of selecting a pair of labels for two related objects3.,
1157166873,false,finalized,3,2/13/2017 05:10:36,Neut,0.6565,W15-0302,"Particularly, Thompson and Mulac (1991) consider this epistemic phrase has achieved a hedging state through a process of grammaticalization.",http://www.aclweb.org/anthology/W/W15/W15-0302.pdf,(1991),"Their view is that I think is roughly similar to maybe when used to express the degree of speaker commitment, thus comprising a grammatical sub-category of adverbs.",Early discussion about interpreting epistemic phrases as hedges originated in the analysis I think.,
1157166874,false,finalized,3,2/13/2017 05:12:06,Neut,0.6868,W15-0302,"They also describe particular properties of these phrases such as: a) representing the speaker's attitude with respect to the subsequent piece of discourse in contrast to when third person is used, there the piece of discourse is seen as a description (Scheibman, 2001), b) it comprises explicitly subjective claims in contrast to impersonal expressions where the hedging source is obscure (Hyland, 1998) , c) used to express knowledge states, as a boundary marker for turn-taking in conversation, a speaker's perspective marker, and as a way to align the speaker's with the listener's stance (Karkkainen, 2010).",http://www.aclweb.org/anthology/W/W15/W15-0302.pdf,"(Scheibman, 2001)","Besides, Wierzbicka (2006) suggests that this category of phrases merits recognition as a major grammatical and semantic class in modern English.","Scheibman (2001), Karkkainen (2010) and Wierzbicka (2006) showed that first person epistemic phrases used to express personal stance are highly frequent in various registers in contemporary English.",
1157166875,false,finalized,3,2/13/2017 05:12:44,Neut,1.0,N03-2033,"Information Quality Dimensions (Source: Strong, Lee, Wang, 1997, p.39)",http://www.aclweb.org/anthology/N/N03/N03-2033.pdf,"Strong, Lee, Wang, 1997, ",Empirical attempts to assess quality have primarily focused on counting hyperlinks in a networked environment.,Table 1.,
1157166876,false,finalized,3,2/13/2017 05:12:06,Neut,0.3629,W11-2507,The categorical distributional compositional model of meaning of Coecke et al (2010) combines the modularity of formal semantic models with the empirical nature of vector space models of lexical semantics.,http://www.aclweb.org/anthology/W/W11/W11-2507.pdf,(2010),"The meaning of a sentence is defined to be the application of its grammatical structure- represented in a type-logical model-to the kronecker product of the meanings of its words, as computed in a distributional model.",1 Background,
1157166877,false,finalized,3,2/13/2017 05:13:05,CoCo,0.3723,W11-2507,"Dataset The dataset is built using the same guidelines as Mitchell and Lapata (2008), using transitive verbs obtained from CELEX1 paired with subjects and objects.",http://www.aclweb.org/anthology/W/W11/W11-2507.pdf,(2008),We first picked 10 transitive verbs from the most frequent verbs of the BNC.,This degree decreases for the pair 'the child met the house' and 'the child satisfied the house'.,
1157166878,false,finalized,3,2/13/2017 05:02:41,Pos,1.0,W11-2507,Parameters We used the parameters described by Mitchell and Lapata (2008) for the noun and verb vectors.,http://www.aclweb.org/anthology/W/W11/W11-2507.pdf,(2008),All vectors were built from a lemmatised version of the BNC.,"The experiment is on the dataset developed in (Grefenstette and Sadrzadeh, 2011).",
1157169712,true,golden,9,"",Neut,0.6834,D09-1160,"Kernel-based methods such as support vector machines (SVMs) consider feature combinations space-efficiently by using a polynomial kernel function (Cortes and Vapnik, 1995).",http://www.aclweb.org/anthology/D/D09/D09-1160.pdf,"(Cortes and Vapnik, 1995)","The kernelbased classification is, however, known to be very slow in NLP tasks, so efficient classifiers should sum up the weights of the explicit conjunctive features (Isozaki and Kazawa, 2002; Kudo and Matsumoto, 2003; Goldberg and Elhadad, 2008).","However, 'explicit' feature combinations significantly increase the feature space, which slows down not only training but also testing of the classifier.","Pos
Neut"
1157170472,true,golden,9,"",Neut,0.7984,W09-3953,"A forward link (Flink) is the analog of a ""first pair-part"" of an adjacency pair (Sacks et al., 1974), and is similarly restricted to specific speech act types.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Sacks et al., 1974)",All Request-Information and Request-Action DFUs are assigned Flinks.,"DFU Links, or simply Links, correspond to adjacency pairs, but need not be adjacent.","Neut
CoCo"
1157170741,true,golden,13,"",Pos,0.622,W01-0726,"In our particular setting, weak rules are extended to arbitrarily deep decision trees following the suggestion of (Schapire and Singer, 1999) and the definition presented in (Carreras and Marquez, 2001).",http://www.aclweb.org/anthology/W/W01/W01-0726.pdf,"(Schapire and Singer, 1999)","These more complex weak rules allow the algorithm to work in a higher dimensional feature space that contains conjunctions of simple features, and this fact has turned out to be crucial for improving results in the present domain.","This particular boosting algorithm is able to work efficiently in very high dimensional feature spaces, and has been applied, with significant success, to a number of NLP disambiguation tasks, such as: POS tagging, PP-attachment disambiguation, text categorization, and word sense disambiguation.",Pos
1157170987,true,golden,9,"",Neut,0.8901,W05-0618,"Chekuri et al (2001) proposed an integer linear programming (ILP) formulation of the metric labeling problem, with both assignment cost and separation costs being modeled as binary variables of the linear cost function.",http://www.aclweb.org/anthology/W/W05/W05-0618.pdf,(2001),"Recently, Roth & Yih (2004) applied an ILP model to the task of the simultaneous assignment of semantic roles to the entities mentioned in a sentence and recognition of the relations holding between them.",the costs of selecting a pair of labels for two related objects3.,Neut
1157172438,true,golden,11,"",Pos,0.9138,W09-3953,"Using the switchboard corpus, (Stolcke et al., 2000) achieved good dialogue act labeling accuracy (71% on manual transcriptions) for a set of 42 dialogue act types, and constructed probabilistic models of dialogue act sequencing in order to test the hypothesis that dialogue act sequence information could boost speech recognition performance.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Stolcke et al., 2000)",There has been far less work on developing manual and automatic dialogue act annotation schemes for email.,"Their maximum entropy ranking approach achieved 90% accuracy on the 4-way classification into agreement, disagreement, backchannel and other.","Pos
Neut"
1157172629,true,golden,10,"",Pos,0.5128,W01-0726,"AdaBoost (Freund and Schapire, 1997) is a general method for obtaining a highly accurate classification rule by combining many weak classifiers, each of which may be only moderately accurate.",http://www.aclweb.org/anthology/W/W01/W01-0726.pdf,"(Freund and Schapire, 1997)","In designing our system, a generalized version of the AdaBoost algorithm has been used AdaBoost.MH, (Schapire and Singer, 1999), which works with very simple domain partitioning weak hypotheses (decision stumps) with confidence rated predictions.",2 System Architecture,"Pos
Neut"
1157172685,true,golden,17,"",Neut,0.8823,P06-2061,"In the post-editing step, a prediction engine helps to decrease the amount of human interaction (Och et al., 2003).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Och et al., 2003)","In a CAT system with integrated speech, two sources of information are available to recognize the speech input: the target language speech and the given source language text.","Then, one possible procedure for skilled human translators is to provide the oral translation of a given source text and then to post-edit the recognized text.",Neut
1157172736,true,golden,13,"",Pos,0.7216,W14-4719,"In the first maximum alignment based approach we will consider, the definitions of sz,pred and sz, are inspired by Mihalcea et al (2006) who normalize phrasal similarities according to the phrase length.",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2006),"1 Si,pred = 2 1precei,pred,fi,pred + recei,pred,fi,pred 1 =2 1precei,j,fi,j + recei,j ,fi,j",3.2 Maximum alignment (precision-recall average),Pos
1157172826,true,golden,10,"",Neut,0.916,W15-0302,"Particularly, Thompson and Mulac (1991) consider this epistemic phrase has achieved a hedging state through a process of grammaticalization.",http://www.aclweb.org/anthology/W/W15/W15-0302.pdf,(1991),"Their view is that I think is roughly similar to maybe when used to express the degree of speaker commitment, thus comprising a grammatical sub-category of adverbs.",Early discussion about interpreting epistemic phrases as hedges originated in the analysis I think.,Neut
1157173026,true,golden,16,"",Pos,0.6847,W09-3953,"However, Structured SVM (Taskar et al., 2003; Tsochantaridis et al., 2005) is also a compelling method which has the potential to handle the interdependence between labeling and sequencing, due to its ability to handle dependencies among features and prediction results within the structure.",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Taskar et al., 2003","sequence labeling (Tsochantaridis et al., 2005).","Taskar, 2007) such as link prediction.","Pos
Neut"
1157173971,true,golden,8,"",Neut,0.7805,W09-3953,"The focus can be on a specific type of speech act (e.g., grounding and repairs (Traum and Heeman, 1996; Frampton and Lemon, 2008)), or on more general comparisons, such as the contrast between human-human and human-computer dialogues (Doran et al., 2001).",http://www.aclweb.org/anthology/W/W09/W09-3953.pdf,"(Traum and Heeman, 1996","While there is a large degree of overlap across schemes, the set of DA types will differ due to differences in the nature of the communicative goals; thus information-seeking versus task-oriented dialogues differ in the set of speech acts and their relative frequencies.","A major focus of the cited work is on how to recognize or generate speech acts for interactive systems, or how to classify speech acts for distributional analyses.",Neut
1157174009,true,golden,9,"",Neut,0.8055,W15-2518,"Kessler et al (1997) categorize four types of genre-revealing cues: structural cues (e.g., part-of-speech (POS) tag counts), lexical cues (specific words), character-level cues (e.g., punctuation marks), and derivative cues (ratios and variation measures based on other types of cues).",http://www.aclweb.org/anthology/W/W15/W15-2518.pdf,(1997),"Dewdney et al (2001) compare a large number of document features and show that these outperform bag-of-words approaches, which are traditionally used in topic-based text classifica","Karlgren and Cutting (1994) were among the first to use simple document statistics, such as common word frequencies, first-person pronoun count, and average sentence length.",Neut
1157174143,true,golden,11,"",Pos,0.8211,S15-2109,"Indeed, if we look at the best performing systems from SemEval 2014 (Zhu et al., 2014), (Malandrakis et al., 2014), both make extensive use of these resources, including hundreds of thousands of features, special treatment for negation, multi-word expressions or special strings like emoticons.",http://www.aclweb.org/anthology/S/S15/S15-2109.pdf,"(Zhu et al., 2014)","In this paper we present the INESC-ID system for the 2015 SemEval message polarity classification task (Rosenthal et al., 2015).","However, state-of-the-art systems still largely depend on linguistic resources, extensive feature engineering and tuning.","Pos
Neut"
1157174209,true,golden,8,"",Pos,1.0,W11-2507,Parameters We used the parameters described by Mitchell and Lapata (2008) for the noun and verb vectors.,http://www.aclweb.org/anthology/W/W11/W11-2507.pdf,(2008),All vectors were built from a lemmatised version of the BNC.,"The experiment is on the dataset developed in (Grefenstette and Sadrzadeh, 2011).",Pos
1157174325,true,golden,14,"",Neut,0.5048,D13-1114,"A well-known study evaluated usage of Twitter in the aftermath of the 2010 earthquake in Japan (Sakaki et al., 2010).",http://www.aclweb.org/anthology/D/D13/D13-1114.pdf,"(Sakaki et al., 2010)","Another Japanese-oriented study evaluated the impact of television on tweeted content (Akioka et al., 2010).",More work has been done in the latter category: analysis of social phenomena in a non-English context.,"Pos
Neut"
1157174368,true,golden,11,"",CoCo,0.9016,N07-1064,"The phrasebased translation model is similar to that of Koehn, with the exception that phrase probability estimates P(s|t) are smoothed using the Good-Turing technique (Foster et al., 2006).",http://www.aclweb.org/anthology/N/N07/N07-1064.pdf,"(Foster et al., 2006)","The distortion model is also very similar to Koehn's, with the exception of a final cost to account for sentence endings.","Portage's model for P(t1s) is a log-linear combination of four main components: one or more ngram target-language models, one or more phrase translation models, a distortion (word-reordering) model, and a sentence-length feature.","Pos
CoCo"
1157174437,true,golden,8,"",Pos,0.8811,W10-2109,"get construction-we use two corpora: the British National Corpus (Burnard, 2000), an approximately one hundred million word corpus of latetwentieth century British English, and The New York Times Annotated Corpus (Sandhaus, 2008), approximately one billion words of non-newswire text from the New York Times from the years 1987-2006.",http://www.aclweb.org/anthology/W/W10/W10-2109.pdf,"(Burnard, 2000)","We extract all sentences in these corpora containing the sequence of strings no, is too, and to separated by one or more words.",62,Pos
1157174583,true,golden,14,"",Pos,0.9316,W12-3159,"Since it is impractical to calculate derivatives of this function, we use derivative-free optimization methods such as the downhill simplex method (Helder and Mead, 1965) and Powell's method (Powell, 1964), which generally handle such difficult search conditions relatively well.",http://www.aclweb.org/anthology/W/W12/W12-3159.pdf,"(Helder and Mead, 1965)",This approach confers several benefits over MERT.,"which takes source sentences and a set of weights as inputs, and outputs the evaluation score (e.g., BLEU score) computed on the decoded sentences.",Pos
